hour_bucket,hourly_avg_power,hourly_max_power,hourly_min_power,record_count
2021-10-05 01:00:00,1.13,1.525,0.813,3
2021-10-05 00:00:00,1.28,1.277,1.277,1
2021-10-04 23:00:00,2.31,2.6,2.028,2
2021-10-04 22:00:00,2.13,2.129,2.129,1
2021-10-04 21:00:00,2.03,2.355,1.713,2
2021-10-04 20:00:00,2.18,2.583,1.92,4
2021-10-04 19:00:00,2.24,2.452,2.085,3
2021-10-04 18:00:00,0.89,0.892,0.892,1
2021-10-04 17:00:00,1.37,1.854,0.954,3
2021-10-04 16:00:00,1.17,1.952,0.488,7
2021-10-04 15:00:00,1.33,2.02,0.638,5
2021-10-04 14:00:00,1.15,1.151,1.151,1
2021-10-04 13:00:00,1.13,1.379,0.872,2
2021-10-04 11:00:00,1.02,1.566,0.721,3
2021-10-04 10:00:00,1.16,1.244,1.083,2
2021-10-04 09:00:00,1.48,1.756,1.004,5
2021-10-04 08:00:00,1.14,1.202,1.075,3
2021-10-04 07:00:00,1.55,1.903,1.332,3
2021-10-04 06:00:00,0.95,0.951,0.951,1
2021-10-04 05:00:00,1.07,1.115,1.028,2
2021-10-04 04:00:00,0.78,1.083,0.537,3
2021-10-04 03:00:00,1.01,1.782,0.4,4
2021-10-04 02:00:00,1.17,1.218,1.121,3
2021-10-04 01:00:00,1.93,2.109,1.759,2
2021-10-04 00:00:00,1.72,2.018,1.23,4
2021-10-03 23:00:00,1.74,2.225,1.353,4
2021-10-03 22:00:00,1.69,2.184,1.187,2
2021-10-03 21:00:00,1.91,2.49,1.195,4
2021-10-03 20:00:00,2.13,2.322,1.756,3
2021-10-03 19:00:00,1.71,1.934,1.494,2
2021-10-03 18:00:00,1.71,1.918,1.595,3
2021-10-03 17:00:00,1.38,1.721,0.999,6
2021-10-03 16:00:00,1.09,1.601,0.768,3
2021-10-03 15:00:00,1.28,1.419,1.208,3
2021-10-03 14:00:00,1.33,1.587,1.166,4
2021-10-03 13:00:00,1.0,1.0,1.0,1
2021-10-03 12:00:00,1.0,1.481,0.635,5
2021-10-03 11:00:00,0.59,0.832,0.355,2
2021-10-03 10:00:00,0.98,1.331,0.519,3
2021-10-03 09:00:00,1.26,1.263,1.263,1
2021-10-03 08:00:00,1.57,1.842,1.294,2
2021-10-03 07:00:00,1.31,1.683,0.921,4
2021-10-03 06:00:00,1.35,1.508,1.201,2
2021-10-03 05:00:00,0.37,0.472,0.263,2
2021-10-03 04:00:00,0.75,1.294,0.448,3
2021-10-03 03:00:00,1.21,1.325,1.098,2
2021-10-03 02:00:00,1.53,1.679,1.388,2
2021-10-03 01:00:00,1.38,1.578,1.187,2
2021-10-03 00:00:00,1.59,1.824,1.255,4
2021-10-02 23:00:00,1.93,2.375,1.375,5
2021-10-02 22:00:00,1.8,2.057,1.553,2
2021-10-02 21:00:00,1.77,2.3,0.814,3
2021-10-02 20:00:00,2.13,2.939,1.299,3
2021-10-02 19:00:00,1.72,2.106,1.338,2
2021-10-02 18:00:00,1.66,2.191,1.101,4
2021-10-02 17:00:00,1.38,1.376,1.376,1
2021-10-02 16:00:00,1.22,1.642,0.872,3
2021-10-02 15:00:00,1.25,1.248,1.248,1
2021-10-02 14:00:00,1.21,1.495,0.718,5
2021-10-02 13:00:00,1.05,1.875,0.616,4
2021-10-02 12:00:00,0.72,0.872,0.618,5
2021-10-02 11:00:00,0.84,0.845,0.845,1
2021-10-02 10:00:00,0.76,0.813,0.634,6
2021-10-02 08:00:00,1.28,1.546,0.861,3
2021-10-02 07:00:00,1.13,1.362,0.824,6
2021-10-02 06:00:00,1.13,1.374,0.894,3
2021-10-02 05:00:00,1.02,1.338,0.681,5
2021-10-02 04:00:00,1.09,1.332,0.788,5
2021-10-02 03:00:00,0.71,0.712,0.712,1
2021-10-02 02:00:00,1.05,1.32,0.84,3
2021-10-02 01:00:00,1.42,1.872,1.0,3
2021-10-02 00:00:00,1.11,1.384,0.586,4
2021-10-01 23:00:00,1.7,2.041,1.358,2
2021-10-01 22:00:00,1.99,2.39,1.324,4
2021-10-01 21:00:00,2.22,2.697,1.438,6
2021-10-01 20:00:00,2.42,2.522,2.251,3
2021-10-01 19:00:00,2.2,2.2,2.2,1
2021-10-01 18:00:00,2.0,2.548,1.452,2
2021-10-01 17:00:00,1.51,1.553,1.464,2
2021-10-01 16:00:00,1.3,1.907,0.719,5
2021-10-01 15:00:00,1.29,1.654,1.067,3
2021-10-01 14:00:00,1.55,2.086,1.204,3
2021-10-01 13:00:00,1.29,1.888,0.709,5
2021-10-01 12:00:00,1.27,1.564,0.87,4
2021-10-01 11:00:00,1.28,1.283,1.283,1
2021-10-01 10:00:00,1.34,1.342,1.342,1
2021-10-01 09:00:00,1.24,1.324,1.147,3
2021-10-01 08:00:00,1.32,1.709,0.933,2
2021-10-01 07:00:00,1.4,1.817,0.731,3
2021-10-01 06:00:00,1.22,1.352,1.092,2
2021-10-01 05:00:00,1.23,1.895,0.569,2
2021-10-01 04:00:00,1.19,1.466,1.042,5
2021-10-01 03:00:00,1.03,1.03,1.023,2
2021-10-01 02:00:00,1.91,1.906,1.906,1
2021-10-01 01:00:00,1.76,1.993,1.475,4
2021-10-01 00:00:00,1.58,2.175,0.989,2
2021-09-30 23:00:00,2.29,2.291,2.291,1
2021-09-30 22:00:00,2.42,2.644,2.189,2
2021-09-30 21:00:00,3.1,3.427,2.772,2
2021-09-30 20:00:00,2.11,2.108,2.108,1
2021-09-30 19:00:00,2.73,2.943,2.516,2
2021-09-30 17:00:00,1.8,2.564,1.203,4
2021-09-30 16:00:00,2.25,2.39,2.045,3
2021-09-30 15:00:00,1.91,2.446,1.503,3
2021-09-30 14:00:00,1.62,1.617,1.617,1
2021-09-30 13:00:00,1.94,2.253,1.393,3
2021-09-30 12:00:00,1.66,2.178,1.203,5
2021-09-30 11:00:00,1.75,2.069,1.451,3
2021-09-30 10:00:00,1.17,1.357,0.903,3
2021-09-30 09:00:00,1.63,2.322,0.954,3
2021-09-30 08:00:00,1.43,2.079,0.837,3
2021-09-30 07:00:00,1.71,2.278,1.031,4
2021-09-30 06:00:00,1.72,2.447,1.076,4
2021-09-30 05:00:00,1.01,1.234,0.791,2
2021-09-30 04:00:00,1.71,2.068,1.447,3
2021-09-30 03:00:00,1.81,1.806,1.806,1
2021-09-30 02:00:00,2.16,2.156,2.156,1
2021-09-30 01:00:00,2.22,2.218,2.218,1
2021-09-30 00:00:00,2.29,2.707,1.494,3
2021-09-29 23:00:00,2.99,3.043,2.934,2
2021-09-29 22:00:00,2.87,3.284,2.474,4
2021-09-29 21:00:00,2.86,3.436,2.32,5
2021-09-29 20:00:00,3.2,3.201,3.201,1
2021-09-29 19:00:00,2.78,2.968,2.596,2
2021-09-29 18:00:00,2.36,2.974,1.858,5
2021-09-29 17:00:00,2.41,2.971,1.798,5
2021-09-29 16:00:00,1.78,2.064,1.473,3
2021-09-29 15:00:00,1.97,1.969,1.969,1
2021-09-29 14:00:00,1.79,1.837,1.75,2
2021-09-29 13:00:00,1.63,2.138,1.006,4
2021-09-29 12:00:00,1.35,1.352,1.352,1
2021-09-29 11:00:00,1.84,1.932,1.693,3
2021-09-29 10:00:00,1.36,1.454,1.217,3
2021-09-29 09:00:00,2.36,2.362,2.362,1
2021-09-29 08:00:00,1.8,2.126,1.419,3
2021-09-29 07:00:00,1.43,1.651,1.091,3
2021-09-29 04:00:00,1.8,1.84,1.764,2
2021-09-29 03:00:00,1.45,1.529,1.363,2
2021-09-29 02:00:00,1.87,2.088,1.732,4
2021-09-29 01:00:00,2.29,2.554,1.897,3
2021-09-29 00:00:00,2.22,2.652,1.579,3
2021-09-28 23:00:00,2.35,2.732,1.966,2
2021-09-28 22:00:00,2.95,3.079,2.869,3
2021-09-28 21:00:00,3.08,3.721,2.332,3
2021-09-28 20:00:00,2.44,2.597,2.224,3
2021-09-28 19:00:00,2.8,3.132,2.282,4
2021-09-28 18:00:00,1.92,2.179,1.665,2
2021-09-28 17:00:00,2.54,2.536,2.536,1
2021-09-28 16:00:00,2.22,2.523,1.924,2
2021-09-28 15:00:00,2.09,2.67,1.72,4
2021-09-28 14:00:00,1.52,1.52,1.52,1
2021-09-28 13:00:00,1.04,1.176,0.909,2
2021-09-28 12:00:00,1.55,1.811,1.206,3
2021-09-28 11:00:00,1.86,1.861,1.861,1
2021-09-28 10:00:00,1.67,1.994,1.149,4
2021-09-28 09:00:00,1.5,1.572,1.428,2
2021-09-28 08:00:00,1.66,1.915,1.399,2
2021-09-28 07:00:00,2.31,2.434,2.186,2
2021-09-28 06:00:00,1.97,1.971,1.971,1
2021-09-28 05:00:00,1.47,1.652,1.281,2
2021-09-28 04:00:00,1.43,1.926,0.98,4
2021-09-28 03:00:00,2.05,2.048,2.048,1
2021-09-28 02:00:00,1.79,2.595,0.986,4
2021-09-28 01:00:00,2.49,2.657,2.315,2
2021-09-28 00:00:00,2.0,2.16,1.842,2
2021-09-27 23:00:00,2.2,2.645,1.762,2
2021-09-27 21:00:00,2.86,2.996,2.691,3
2021-09-27 20:00:00,3.47,3.474,3.474,1
2021-09-27 19:00:00,2.98,3.025,2.888,3
2021-09-27 18:00:00,2.19,2.528,1.78,4
2021-09-27 17:00:00,2.28,2.764,1.701,5
2021-09-27 16:00:00,2.22,3.214,1.257,7
2021-09-27 15:00:00,2.14,2.183,2.074,3
2021-09-27 14:00:00,1.83,2.802,1.141,4
2021-09-27 13:00:00,1.52,2.348,0.497,3
2021-09-27 12:00:00,2.16,2.337,2.057,3
2021-09-27 11:00:00,1.47,2.088,0.86,2
2021-09-27 10:00:00,1.78,1.93,1.623,2
2021-09-27 09:00:00,1.33,1.483,1.176,2
2021-09-27 08:00:00,1.85,1.982,1.783,3
2021-09-27 07:00:00,1.53,1.941,1.112,2
2021-09-27 06:00:00,1.86,2.35,1.368,2
2021-09-27 05:00:00,0.96,1.095,0.835,2
2021-09-27 04:00:00,1.46,2.169,0.58,6
2021-09-27 03:00:00,1.71,1.908,1.583,3
2021-09-27 02:00:00,2.1,2.551,1.765,4
2021-09-27 01:00:00,1.97,2.47,1.709,4
2021-09-27 00:00:00,2.3,2.541,2.067,2
2021-09-26 23:00:00,2.42,2.539,2.324,3
2021-09-26 22:00:00,2.96,3.292,2.492,3
2021-09-26 21:00:00,2.86,2.864,2.864,1
2021-09-26 20:00:00,2.81,2.917,2.704,2
2021-09-26 19:00:00,2.79,3.039,2.201,4
2021-09-26 18:00:00,2.17,2.754,1.361,4
2021-09-26 17:00:00,1.23,1.233,1.233,1
2021-09-26 16:00:00,2.32,2.618,2.111,4
2021-09-26 15:00:00,2.2,2.198,2.198,1
2021-09-26 14:00:00,1.47,1.661,1.151,3
2021-09-26 13:00:00,2.1,2.385,1.817,3
2021-09-26 12:00:00,1.34,1.619,1.067,2
2021-09-26 11:00:00,1.7,1.696,1.696,1
2021-09-26 10:00:00,1.62,1.891,1.355,2
2021-09-26 09:00:00,1.83,2.325,1.09,4
2021-09-26 08:00:00,1.63,2.114,1.138,2
2021-09-26 07:00:00,1.78,2.088,1.264,4
2021-09-26 06:00:00,1.65,2.118,1.239,3
2021-09-26 05:00:00,0.87,0.876,0.864,2
2021-09-26 04:00:00,1.33,1.901,0.693,3
2021-09-26 03:00:00,2.13,2.134,2.134,1
2021-09-26 02:00:00,1.56,2.216,0.906,2
2021-09-26 01:00:00,1.57,2.035,1.325,3
2021-09-26 00:00:00,1.89,2.562,1.126,3
2021-09-25 23:00:00,2.51,2.874,2.11,4
2021-09-25 22:00:00,2.83,2.888,2.78,2
2021-09-25 21:00:00,2.65,2.748,2.543,2
2021-09-25 20:00:00,2.75,3.261,2.448,5
2021-09-25 19:00:00,2.75,3.378,1.815,4
2021-09-25 18:00:00,2.24,2.676,1.744,4
2021-09-25 17:00:00,2.31,2.315,2.308,2
2021-09-25 16:00:00,1.82,2.47,1.246,4
2021-09-25 15:00:00,1.84,1.852,1.836,2
2021-09-25 14:00:00,1.49,2.079,0.897,4
2021-09-25 13:00:00,1.33,1.671,1.027,4
2021-09-25 12:00:00,1.35,1.712,1.105,6
2021-09-25 11:00:00,1.12,1.406,0.83,2
2021-09-25 10:00:00,1.63,1.776,1.405,4
2021-09-25 09:00:00,1.67,1.807,1.537,2
2021-09-25 08:00:00,1.52,1.719,1.318,2
2021-09-25 07:00:00,1.64,1.894,1.228,3
2021-09-25 06:00:00,1.15,1.244,1.048,2
2021-09-25 05:00:00,1.36,1.818,0.646,5
2021-09-25 04:00:00,1.19,1.78,0.107,5
2021-09-25 03:00:00,2.02,2.025,2.025,1
2021-09-25 02:00:00,2.07,2.072,2.072,1
2021-09-25 01:00:00,1.94,2.091,1.709,3
2021-09-25 00:00:00,2.01,2.359,1.216,6
2021-09-24 23:00:00,2.85,3.05,2.562,4
2021-09-24 22:00:00,2.87,2.913,2.821,2
2021-09-24 21:00:00,3.01,3.157,2.87,2
2021-09-24 20:00:00,3.16,3.254,3.064,2
2021-09-24 19:00:00,2.63,2.804,2.464,2
2021-09-24 17:00:00,1.99,2.44,1.542,4
2021-09-24 16:00:00,2.36,2.642,2.165,3
2021-09-24 15:00:00,2.15,2.456,1.853,2
2021-09-24 14:00:00,1.99,2.093,1.893,2
2021-09-24 13:00:00,1.78,2.36,1.327,3
2021-09-24 12:00:00,1.5,1.787,0.967,4
2021-09-24 11:00:00,1.2,1.399,1.006,2
2021-09-24 10:00:00,0.94,1.144,0.743,2
2021-09-24 09:00:00,1.91,2.022,1.792,2
2021-09-24 08:00:00,1.53,2.416,0.851,4
2021-09-24 07:00:00,1.73,1.992,1.468,2
2021-09-24 06:00:00,2.4,2.398,2.398,1
2021-09-24 05:00:00,1.24,1.622,0.938,3
2021-09-24 03:00:00,1.6,1.925,1.282,3
2021-09-24 02:00:00,1.55,1.553,1.553,1
2021-09-24 01:00:00,1.91,2.285,1.327,3
2021-09-23 23:00:00,2.62,3.19,2.058,5
2021-09-23 22:00:00,2.98,3.074,2.876,3
2021-09-23 21:00:00,3.13,3.34,2.982,3
2021-09-23 20:00:00,2.78,3.103,2.323,5
2021-09-23 19:00:00,2.84,2.943,2.743,2
2021-09-23 18:00:00,2.4,2.684,2.117,4
2021-09-23 17:00:00,2.09,2.302,1.874,2
2021-09-23 16:00:00,2.38,2.418,2.342,2
2021-09-23 14:00:00,2.15,2.268,2.011,3
2021-09-23 13:00:00,1.93,2.299,1.612,4
2021-09-23 12:00:00,1.34,2.014,0.946,5
2021-09-23 11:00:00,1.56,1.721,1.404,2
2021-09-23 10:00:00,1.29,1.803,0.785,2
2021-09-23 09:00:00,1.87,1.999,1.732,2
2021-09-23 08:00:00,1.43,1.866,0.995,2
2021-09-23 07:00:00,2.04,2.11,1.968,3
2021-09-23 06:00:00,2.33,2.334,2.334,1
2021-09-23 05:00:00,1.73,1.83,1.636,2
2021-09-23 04:00:00,1.11,1.406,0.817,2
2021-09-23 03:00:00,1.95,1.952,1.952,1
2021-09-23 02:00:00,2.13,2.63,1.7,4
2021-09-22 23:00:00,3.04,3.202,2.919,3
2021-09-22 22:00:00,2.55,3.011,2.067,3
2021-09-22 21:00:00,2.66,3.075,2.261,4
2021-09-22 20:00:00,3.21,3.215,3.209,2
2021-09-22 19:00:00,3.27,3.36,3.175,2
2021-09-22 18:00:00,2.2,2.75,2.001,4
2021-09-22 17:00:00,1.91,2.542,1.282,2
2021-09-22 16:00:00,2.43,2.426,2.426,1
2021-09-22 15:00:00,2.14,2.255,1.901,3
2021-09-22 14:00:00,1.8,2.221,1.104,4
2021-09-22 13:00:00,2.01,2.009,2.009,1
2021-09-22 12:00:00,1.42,1.424,1.424,1
2021-09-22 11:00:00,0.96,1.411,0.725,3
2021-09-22 10:00:00,1.44,2.024,0.733,3
2021-09-22 09:00:00,0.97,0.967,0.967,1
2021-09-22 08:00:00,1.77,2.083,1.546,3
2021-09-22 07:00:00,1.04,1.037,1.037,1
2021-09-22 06:00:00,2.09,2.465,1.531,4
2021-09-22 05:00:00,2.13,2.133,2.133,1
2021-09-22 04:00:00,1.77,1.775,1.775,1
2021-09-22 03:00:00,1.35,1.836,0.874,2
2021-09-22 02:00:00,1.79,1.914,1.664,2
2021-09-22 01:00:00,1.82,1.821,1.821,1
2021-09-22 00:00:00,1.93,2.272,1.615,4
2021-09-21 23:00:00,2.43,3.057,1.919,3
2021-09-21 22:00:00,3.24,3.256,3.228,2
2021-09-21 21:00:00,2.52,2.517,2.517,1
2021-09-21 20:00:00,2.9,3.187,2.608,2
2021-09-21 19:00:00,2.87,3.312,2.551,3
2021-09-21 18:00:00,2.16,2.714,1.597,5
2021-09-21 17:00:00,2.7,3.087,2.304,2
2021-09-21 16:00:00,1.8,2.296,1.334,4
2021-09-21 15:00:00,1.87,1.987,1.48,5
2021-09-21 14:00:00,1.59,1.645,1.532,2
2021-09-21 13:00:00,1.49,2.507,0.932,3
2021-09-21 12:00:00,2.05,2.048,2.048,1
2021-09-21 11:00:00,1.57,1.573,1.565,2
2021-09-21 10:00:00,1.65,1.953,1.426,3
2021-09-21 09:00:00,2.02,2.025,2.025,1
2021-09-21 08:00:00,1.67,1.839,1.509,2
2021-09-21 07:00:00,1.79,2.119,1.131,5
2021-09-21 05:00:00,1.24,1.545,0.931,2
2021-09-21 04:00:00,1.85,2.281,1.336,5
2021-09-21 03:00:00,1.48,1.481,1.481,1
2021-09-21 02:00:00,1.86,2.298,1.411,4
2021-09-21 01:00:00,2.01,3.119,1.049,5
2021-09-21 00:00:00,2.24,2.618,1.775,3
2021-09-20 23:00:00,2.85,3.597,1.995,4
2021-09-20 22:00:00,2.56,2.826,2.184,3
2021-09-20 21:00:00,2.96,3.056,2.873,2
2021-09-20 20:00:00,2.99,2.987,2.987,1
2021-09-20 18:00:00,1.76,2.316,1.448,3
2021-09-20 17:00:00,2.24,2.83,1.452,3
2021-09-20 16:00:00,2.38,2.52,2.238,2
2021-09-20 15:00:00,1.84,2.637,0.911,6
2021-09-20 14:00:00,1.78,2.38,1.128,4
2021-09-20 13:00:00,1.74,1.868,1.572,3
2021-09-20 12:00:00,1.79,1.794,1.792,2
2021-09-20 11:00:00,1.36,1.743,0.935,5
2021-09-20 10:00:00,1.42,1.424,1.424,1
2021-09-20 09:00:00,1.46,2.028,0.817,4
2021-09-20 08:00:00,1.68,2.14,1.219,2
2021-09-20 07:00:00,1.39,1.393,1.393,1
2021-09-20 06:00:00,2.2,2.348,2.048,2
2021-09-20 05:00:00,1.41,1.841,0.781,3
2021-09-20 04:00:00,1.57,2.326,0.943,5
2021-09-20 03:00:00,2.39,2.386,2.386,1
2021-09-20 02:00:00,1.98,2.778,1.453,5
2021-09-20 01:00:00,1.99,2.398,1.586,2
2021-09-20 00:00:00,2.44,2.58,2.305,2
2021-09-19 23:00:00,2.72,3.117,2.365,5
2021-09-19 22:00:00,3.04,3.255,2.833,2
2021-09-19 21:00:00,2.7,2.725,2.669,2
2021-09-19 20:00:00,2.98,3.438,2.273,4
2021-09-19 19:00:00,3.03,3.47,2.482,4
2021-09-19 18:00:00,2.39,2.692,1.881,7
2021-09-19 17:00:00,2.24,2.524,1.949,2
2021-09-19 16:00:00,2.01,2.504,1.494,5
2021-09-19 15:00:00,1.97,2.802,1.103,4
2021-09-19 14:00:00,1.51,1.767,1.029,3
2021-09-19 13:00:00,1.67,2.415,1.174,3
2021-09-19 12:00:00,2.14,2.283,2.058,3
2021-09-19 11:00:00,1.23,1.302,1.155,2
2021-09-19 10:00:00,0.93,1.066,0.794,3
2021-09-19 09:00:00,1.51,1.85,1.182,6
2021-09-19 08:00:00,1.45,2.011,0.745,5
2021-09-19 07:00:00,1.58,2.183,0.907,3
2021-09-19 06:00:00,1.66,2.144,0.938,5
2021-09-19 05:00:00,1.64,1.644,1.644,1
2021-09-19 04:00:00,1.59,1.586,1.586,1
2021-09-19 03:00:00,1.41,1.779,0.867,4
2021-09-19 02:00:00,1.63,2.034,1.145,3
2021-09-19 01:00:00,1.96,2.144,1.635,3
2021-09-19 00:00:00,2.2,2.214,2.183,2
2021-09-18 23:00:00,2.18,2.244,2.109,2
2021-09-18 22:00:00,2.62,2.983,2.266,4
2021-09-18 21:00:00,2.32,2.32,2.32,1
2021-09-18 20:00:00,2.55,2.848,2.25,2
2021-09-18 19:00:00,2.72,3.214,1.962,4
2021-09-18 18:00:00,2.17,2.242,2.088,3
2021-09-18 17:00:00,2.32,2.337,2.3,2
2021-09-18 16:00:00,2.75,2.753,2.753,1
2021-09-18 14:00:00,1.16,1.667,0.648,2
2021-09-18 13:00:00,1.42,1.714,0.96,3
2021-09-18 12:00:00,1.55,1.551,1.551,1
2021-09-18 11:00:00,1.5,1.969,1.031,2
2021-09-18 10:00:00,1.31,1.745,0.795,3
2021-09-18 09:00:00,1.94,1.939,1.932,2
2021-09-18 08:00:00,1.78,2.113,1.516,3
2021-09-18 07:00:00,1.57,1.572,1.572,1
2021-09-18 06:00:00,1.62,1.698,1.54,2
2021-09-18 05:00:00,1.3,1.62,0.82,4
2021-09-18 04:00:00,0.88,0.884,0.884,1
2021-09-18 03:00:00,1.63,1.93,1.433,3
2021-09-18 02:00:00,1.61,1.914,1.26,4
2021-09-18 01:00:00,1.71,1.937,1.576,3
2021-09-18 00:00:00,1.41,1.693,1.122,2
2021-09-17 23:00:00,2.83,2.944,2.71,2
2021-09-17 22:00:00,2.62,3.371,1.791,5
2021-09-17 21:00:00,2.77,3.572,1.953,4
2021-09-17 20:00:00,2.73,3.238,2.124,3
2021-09-17 19:00:00,3.08,3.077,3.077,1
2021-09-17 18:00:00,2.23,2.317,2.118,3
2021-09-17 17:00:00,1.87,2.457,1.344,3
2021-09-17 15:00:00,1.51,1.955,1.022,3
2021-09-17 14:00:00,1.82,2.277,1.363,2
2021-09-17 13:00:00,2.02,2.117,1.925,2
2021-09-17 12:00:00,1.76,2.081,1.124,5
2021-09-17 11:00:00,1.85,2.14,1.431,4
2021-09-17 10:00:00,2.0,1.997,1.997,1
2021-09-17 09:00:00,1.51,1.933,1.0,3
2021-09-17 08:00:00,1.72,1.894,1.543,2
2021-09-17 07:00:00,2.08,2.082,2.082,1
2021-09-17 05:00:00,1.58,1.964,1.196,2
2021-09-17 04:00:00,1.8,2.42,1.294,4
2021-09-17 03:00:00,1.52,1.698,1.356,3
2021-09-17 02:00:00,1.73,2.252,1.031,3
2021-09-17 01:00:00,1.74,2.137,1.248,4
2021-09-17 00:00:00,1.71,2.013,1.401,2
2021-09-16 23:00:00,2.09,2.09,2.09,1
2021-09-16 22:00:00,2.84,2.842,2.842,1
2021-09-16 21:00:00,3.29,3.352,3.219,2
2021-09-16 20:00:00,2.51,2.512,2.512,1
2021-09-16 19:00:00,2.84,3.064,2.669,3
2021-09-16 18:00:00,2.08,2.256,1.895,3
2021-09-16 17:00:00,2.68,2.68,2.68,1
2021-09-16 16:00:00,1.74,1.742,1.742,1
2021-09-16 15:00:00,1.67,1.918,1.305,5
2021-09-16 14:00:00,2.2,2.615,1.594,4
2021-09-16 13:00:00,2.16,2.338,1.972,2
2021-09-16 12:00:00,1.6,1.756,1.454,2
2021-09-16 11:00:00,1.52,1.954,0.813,4
2021-09-16 10:00:00,1.43,1.862,1.001,2
2021-09-16 09:00:00,1.63,2.181,1.08,2
2021-09-16 08:00:00,1.77,2.11,1.495,3
2021-09-16 07:00:00,1.48,1.788,0.891,4
2021-09-16 06:00:00,1.99,2.374,1.72,3
2021-09-16 05:00:00,1.52,2.093,0.992,5
2021-09-16 03:00:00,2.01,2.01,2.01,1
2021-09-16 02:00:00,1.74,2.508,0.983,7
2021-09-16 01:00:00,1.9,2.12,1.698,3
2021-09-16 00:00:00,2.09,2.526,1.564,5
2021-09-15 23:00:00,2.45,2.45,2.45,1
2021-09-15 22:00:00,3.03,3.175,2.88,2
2021-09-15 21:00:00,2.85,3.29,1.995,5
2021-09-15 20:00:00,2.94,2.936,2.936,1
2021-09-15 19:00:00,2.92,3.015,2.778,4
2021-09-15 18:00:00,2.08,2.333,1.657,4
2021-09-15 17:00:00,2.23,2.315,2.14,2
2021-09-15 16:00:00,2.15,2.572,1.71,5
2021-09-15 15:00:00,2.33,2.421,2.236,2
2021-09-15 14:00:00,1.73,1.98,1.471,2
2021-09-15 13:00:00,1.81,1.813,1.813,1
2021-09-15 12:00:00,1.58,2.153,0.875,4
2021-09-15 11:00:00,1.37,1.372,1.372,1
2021-09-15 10:00:00,1.59,1.586,1.586,1
2021-09-15 09:00:00,1.55,2.151,0.924,3
2021-09-15 08:00:00,1.53,1.941,1.1,8
2021-09-15 06:00:00,1.72,2.107,1.315,3
2021-09-15 05:00:00,1.6,1.599,1.599,1
2021-09-15 04:00:00,1.65,2.043,1.291,3
2021-09-15 03:00:00,1.56,1.901,1.001,4
2021-09-15 02:00:00,1.94,2.198,1.48,4
2021-09-15 01:00:00,2.24,2.242,2.242,1
2021-09-15 00:00:00,1.82,2.064,1.443,3
2021-09-14 23:00:00,2.5,2.496,2.496,1
2021-09-14 22:00:00,2.33,2.524,2.136,2
2021-09-14 21:00:00,2.93,3.384,2.469,2
2021-09-14 20:00:00,2.68,3.089,2.331,5
2021-09-14 19:00:00,3.17,3.589,2.509,3
2021-09-14 18:00:00,2.33,2.699,1.894,6
2021-09-14 17:00:00,2.36,3.063,1.785,3
2021-09-14 16:00:00,1.71,2.228,1.219,6
2021-09-14 15:00:00,1.8,2.413,1.106,4
2021-09-14 14:00:00,1.64,1.736,1.545,2
2021-09-14 13:00:00,1.68,2.151,0.977,3
2021-09-14 12:00:00,1.92,1.916,1.916,1
2021-09-14 11:00:00,1.88,1.875,1.875,1
2021-09-14 10:00:00,1.54,1.831,1.246,2
2021-09-14 09:00:00,1.48,1.665,1.325,3
2021-09-14 08:00:00,1.01,1.014,1.014,1
2021-09-14 07:00:00,1.17,1.17,1.17,1
2021-09-14 06:00:00,1.61,2.127,0.939,5
2021-09-14 05:00:00,1.08,1.078,1.078,1
2021-09-14 04:00:00,1.55,1.898,1.21,5
2021-09-14 03:00:00,1.95,2.106,1.658,4
2021-09-14 02:00:00,2.17,2.317,2.013,2
2021-09-14 01:00:00,1.59,1.586,1.586,1
2021-09-14 00:00:00,2.11,2.635,1.271,3
2021-09-13 23:00:00,2.7,2.798,2.604,2
2021-09-13 22:00:00,2.44,2.599,2.268,4
2021-09-13 21:00:00,3.06,3.168,2.948,5
2021-09-13 20:00:00,3.25,3.975,2.534,2
2021-09-13 19:00:00,2.83,3.112,2.473,3
2021-09-13 18:00:00,2.18,2.455,1.765,3
2021-09-13 17:00:00,2.2,2.639,1.396,4
2021-09-13 16:00:00,2.4,2.556,2.173,3
2021-09-13 15:00:00,2.03,2.029,2.029,1
2021-09-13 14:00:00,2.18,2.532,1.818,5
2021-09-13 13:00:00,1.65,2.103,0.795,4
2021-09-13 12:00:00,1.18,1.176,1.176,1
2021-09-13 11:00:00,1.39,1.921,0.702,3
2021-09-13 10:00:00,1.22,1.216,1.216,2
2021-09-13 09:00:00,1.67,1.852,1.486,2
2021-09-13 08:00:00,1.54,2.121,1.12,3
2021-09-13 07:00:00,2.15,2.309,1.984,2
2021-09-13 06:00:00,2.09,2.446,1.472,5
2021-09-13 05:00:00,1.5,2.005,1.164,5
2021-09-13 04:00:00,1.09,1.254,0.93,2
2021-09-13 03:00:00,1.54,1.6,1.474,2
2021-09-13 02:00:00,1.53,1.68,1.398,3
2021-09-13 01:00:00,1.92,2.087,1.791,3
2021-09-13 00:00:00,2.28,2.727,1.704,6
2021-09-12 23:00:00,2.43,2.746,2.247,4
2021-09-12 22:00:00,2.31,2.852,1.768,2
2021-09-12 21:00:00,2.44,2.641,2.23,4
2021-09-12 19:00:00,2.48,2.695,2.176,3
2021-09-12 18:00:00,1.77,2.139,1.254,3
2021-09-12 17:00:00,2.07,2.717,1.523,6
